tempo= 123
382.3776041666667 H
382.4114583333333 Y
382.6067708333333 H
382.9947916666667 (
383.0234375 J
383.2369791666667 J
383.3515625 B
383.6979166666667 o
383.7005208333333 D
383.7083333333333 E
383.8645833333333 D
384.0572916666667 Z
384.2838541666667 D
384.3151041666667 o
384.3255208333333 E
384.5 D
384.6484375 Z
384.9244791666667 f
384.9270833333333 w
385.140625 f
385.2916666666667 x
385.5807291666667 D
385.5989583333333 Y
385.6067708333333 P
385.7734375 D
385.9244791666667 Z
386.1796875 S
386.4036458333333 S
386.5026041666667 L
386.7838541666667 W
386.7942708333333 a
387.015625 a
387.1796875 k
387.40625 a
387.4635416666667 O
387.484375 Y
387.6302083333333 a
387.7708333333333 k
388.0494791666667 P
388.0625 O
388.0963541666667 Y
388.3046875 P
388.4088541666667 J
388.6953125 r
388.71875 O
388.921875 O
389.046875 H
389.2213541666667 r
389.2890625 o
389.2942708333333 i
389.3203125 y
389.484375 o
389.65625 h
389.8802083333333 y
389.890625 O
390.0911458333333 O
390.2604166666667 H
390.5104166666667 (
390.515625 P
390.6796875 P
390.859375 J
391.0833333333333 o
391.1067708333333 YE
391.3020833333333 Y
391.4427083333333 D
391.7317708333333 D
391.9609375 D
392.140625 D
392.3307291666667 Z
392.5104166666667 Z
392.703125 Z
393.046875 z
393.4348958333333 Z
393.6692708333333 L
393.8307291666667 L
394.0104166666667 L
394.2890625 k
394.2916666666667 %
394.5182291666667 k
394.7005208333333 n
394.9114583333333 k
394.9322916666667 r(
395.1510416666667 k
395.265625 n
395.578125 J
395.6328125 r
395.8541666666667 J
395.9270833333333 B
396.140625 7
396.1770833333333 H
396.4166666666667 H
396.5494791666667 V
396.8151041666667 h
396.84375 W
396.9270833333333 Y
397.0364583333333 h
397.1510416666667 v
397.4244791666667 H
397.4505208333333 Y
397.4609375 W
397.625 H
397.7942708333333 V
398.0078125 (
398.0208333333333 J
398.203125 J
398.4166666666667 B
398.7161458333333 E
398.7421875 D
398.7447916666667 o
398.9557291666667 D
399.0755208333333 Z
399.3125 D
399.34375 o
399.5286458333333 D
399.7083333333333 Z
399.9244791666667 f
399.9791666666667 O
400.0130208333333 a
400.1744791666667 f
400.296875 x
400.578125 P
400.5911458333333 I
401.2526041666667 O
401.2578125 S
401.2916666666667 s
401.625 Y
401.6432291666667 O
401.7473958333333 a
401.8880208333333 D
402.2552083333333 Z
402.4739583333333 f
402.6666666666667 f
402.8125 Z
403.03125 g
403.2083333333333 g
403.3723958333333 Z
403.5989583333333 G
403.7916666666667 G
403.9739583333333 Z
404.1927083333333 h
404.5572916666667 Z
404.7838541666667 H
405.0494791666667 H
405.140625 (
405.203125 Z
405.3072916666667 T
405.4505208333333 o
405.4609375 j
405.8541666666667 Z
406.0833333333333 J
406.4869791666667 Z
406.7265625 k
407.109375 Z
407.3072916666667 l
407.5520833333333 l
407.6875 Z
407.90625 L
408.1770833333333 L
408.3020833333333 Z
408.4947916666667 z
408.7526041666667 z
408.8697916666667 Z
408.9270833333333 (
409.046875 r
409.28125 Z
409.5442708333333 Z
409.7057291666667 Z
409.890625 x
410.0807291666667 x
410.3020833333333 Z
410.5052083333333 c
410.7239583333333 c
410.8776041666667 Z
411.0364583333333 C
411.2239583333333 C
411.3958333333333 Z
411.640625 v
411.8802083333333 v
412.0546875 Z
